instance,method,result,elapsed,args,tag
8181 20 18266 2884 1383 2091 1362 2683 408 2258 2946 2500 319 489 2214 2870 2120 1922 2210 2148 180 1277 1659 87 474 1488 1790 2141 1929 1920 2028 2779 2972 1419 111 1615 2218 865 840 2780 48 316 2432,solve_dynamic_cost,23903.0,0.26545119285583496,-I 8101 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
2195 4 4498 2774 2796 579 822 1960 2064 310 579,solve_dynamic_cost,4197.0,6.103515625e-05,-I 2101 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
5771 16 26052 2358 948 2477 2077 2042 76 1141 1030 2727 1497 2738 1975 2901 2898 2848 1718 1271 2149 2158 281 494 2808 1100 2473 1713 396 2228 2709 1398 420 2971 972,solve_dynamic_cost,23254.0,0.1650857925415039,-I 5701 -N 100 -n 16 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
4440 16 24299 1483 2929 904 823 2238 518 1179 1451 2308 863 2975 2934 1109 124 2800 1156 1724 2236 1178 201 2984 1147 1641 1892 2348 2769 2457 2970 1693 2344 1353 2118,solve_branch_bound,24769.0,0.005901336669921875,-I 4401 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
722 4 12832 2616 878 1198 1568 776 2470 1826 1479,solve_branch_bound,6395.0,0.00010776519775390625,-I 701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
8168 20 17509 2253 1827 614 2700 1279 74 1948 1683 2334 429 1940 2425 2924 700 2279 905 1337 1905 1917 2436 1417 2083 463 1726 833 1142 2100 558 2589 2331 1567 1545 1130 1695 2924 1995 506 294 2665 2220,solve_dynamic_cost,22640.0,0.24601268768310547,-I 8101 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
2924 8 24498 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186,solve_branch_bound,14560.0,0.00021839141845703125,-I 2901 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
3251 8 10887 1233 1410 1132 1319 2961 2965 2491 2542 903 1112 635 871 2678 2710 1576 1718,solve_branch_bound,11682.0,0.0007483959197998047,-I 3201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
5506 16 16958 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479,solve_dynamic_cost,17670.0,0.07406282424926758,-I 5501 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
10248 24 0 1231 1297 59 1173 1463 2662 2245 814 922 1945 2209 1664 355 1161 2783 1002 2834 848 2864 1057 1322 869 2229 2983 2496 1300 2119 2011 2636 233 6 466 2882 554 1416 1525 831 1486 2166 2970 906 618 2943 1533 2021 2203 2292 660,solve_dynamic_cost,0.0,1.0251998901367188e-05,-I 10201 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
5887 16 0 1978 2358 2018 783 1258 2422 1177 2919 139 2096 1420 1570 2698 435 2257 1709 1236 1585 962 330 2013 2495 1968 1144 680 557 2802 1120 1304 1267 433 1939,solve_dynamic_cost,0.0,1.33514404296875e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
1760 4 10737 455 1353 1449 352 2698 769 2556 1615,solve_dynamic_cost,4089.0,4.124641418457031e-05,-I 1701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
29 4 4503 737 1052 2454 2823 2386 1976 52 2067,solve_branch_bound,5942.0,9.5367431640625e-05,-I 1 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
3929 8 21219 2132 434 2163 2996 2797 1932 2234 1857 362 1995 137 2981 2642 2768 1679 2474,solve_dynamic_cost,17437.0,0.0006000995635986328,-I 3901 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
2067 4 4907 897 867 2768 2774 1431 1511 1038 1044,solve_dynamic_cost,4685.0,5.054473876953125e-05,-I 2001 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
3263 8 10544 1415 1573 2713 2742 1481 1633 2353 2418 2863 2877 775 998 146 431 1434 1591,solve_branch_bound,11521.0,0.0003445148468017578,-I 3201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
928 4 4880 1011 1174 149 395 2820 2834 2121 2108,solve_branch_bound,4403.0,9.846687316894531e-05,-I 901 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
2668 8 5046 1123 2655 1464 248 64 298 984 1184 2910 1754 2106 117 1270 2548 172 960,solve_branch_bound,7645.0,0.00027489662170410156,-I 2601 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
3779 8 5344 875 348 1175 1866 57 273 1456 1383 1717 1462 1504 830 2061 449 1843 316,solve_dynamic_cost,5332.0,0.00035452842712402344,-I 3701 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
599 4 5400 824 897 2050 1553 39 1022 2487 2664,solve_branch_bound,6136.0,6.937980651855469e-05,-I 501 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
2 4 4490 709 2322 631 738 2686 2868 1587 928,solve_branch_bound,5928.0,6.556510925292969e-05,-I 1 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
2354 8 8362 2267 785 2816 2758 2240 2125 1479 2630 651 2150 154 1294 323 471 523 256,solve_branch_bound,11684.0,0.00021767616271972656,-I 2301 -N 100 -n 8 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
1054 4 2936 1837 1954 1180 1362 315 584 339 605,solve_branch_bound,3143.0,5.125999450683594e-05,-I 1001 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
2282 8 8724 2053 1608 1013 1013 234 816 2019 1989 673 1191 2451 1723 1089 1942 1373 800,solve_branch_bound,9359.0,0.00026416778564453125,-I 2201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
4269 8 8989 219 354 1467 1422 2499 2499 533 734 543 353 2575 2594 1184 1316 2217 2142,solve_dynamic_cost,9011.0,0.0005958080291748047,-I 4201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
6167 16 25152 1820 875 2490 2634 2815 2425 2147 1590 1108 1289 3 2454 488 2313 2869 635 805 707 455 956 560 29 314 734 406 785 218 2504 85 1214 185 122,solve_dynamic_cost,21266.0,0.08669281005859375,-I 6101 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
5851 16 0 1043 1370 1673 55 2346 1009 905 896 1823 2189 2560 2858 1087 2818 2171 1608 978 540 1534 696 2848 2121 833 2581 972 2092 730 1460 722 605 1024 2504,solve_dynamic_cost,0.0,2.7418136596679688e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
8262 20 24662 218 1632 1642 1427 2640 868 329 2394 2457 1382 10 2590 1267 1284 1507 670 286 1701 2078 460 2362 2374 1695 1551 1203 2147 573 127 1291 623 1107 2410 1615 2324 982 2573 109 128 1291 283,solve_dynamic_cost,28948.0,0.25049495697021484,-I 8201 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
6973 20 0 2053 1975 1840 2715 1899 2591 574 2630 2382 1424 1528 2340 377 128 396 51 1489 2966 1823 448 2126 1357 636 1230 1702 2647 1844 724 1365 674 684 2536 524 1262 2233 172 1693 838 895 1703,solve_branch_bound,0.0,0.0003561973571777344,-I 6901 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
5232 16 18968 243 1242 207 1438 599 2726 2809 2548 2493 188 1212 2300 1392 1440 1179 136 2879 2926 1297 496 2764 2116 371 2476 2409 656 1660 2991 1476 210 720 2123,solve_branch_bound,25478.0,0.0013382434844970703,-I 5201 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
10636 24 67178 2898 916 1354 2229 951 1597 1260 2793 1882 2041 2570 2564 1344 39 2575 1415 1422 847 117 2109 1 2286 931 722 152 460 829 1188 92 2866 2468 1901 1327 1959 6 2480 1953 1372 2803 1070 6 1355 2099 314 1656 954 2893 1650,solve_dynamic_cost,37127.0,1.0932269096374512,-I 10601 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
1645 4 5422 1938 2928 869 1907 1734 1520 881 868,solve_dynamic_cost,7223.0,5.745887756347656e-05,-I 1601 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
10069 24 16583 656 1589 1774 1694 154 904 105 2408 1632 1302 1073 1994 1752 1764 665 801 1192 1325 9 1864 94 159 1729 2045 1789 886 44 2988 2134 1307 116 1922 334 459 2140 2311 906 387 222 1614 81 2857 387 2155 292 1354 1449 2,solve_dynamic_cost,34657.0,0.7669997215270996,-I 10001 -N 100 -n 24 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
5975 16 12446 2578 1861 2801 2098 2668 1982 1494 2622 1874 2884 501 2244 1655 2854 1565 1021 12 2252 366 1350 1648 1708 219 813 1294 2646 1078 1617 2562 533 2578 1911,solve_dynamic_cost,22011.0,0.06636285781860352,-I 5901 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
2795 8 15810 1032 2568 2921 269 2996 2410 1525 2586 252 2657 2674 541 1737 1214 2673 1916,solve_branch_bound,14161.0,0.0002014636993408203,-I 2701 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
12 4 7199 2624 2258 1896 716 2409 1074 2070 477,solve_branch_bound,4048.0,9.584426879882812e-05,-I 1 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
9371 24 36960 2549 942 2147 754 894 1824 2215 520 1285 2745 615 2902 1321 1512 796 2114 826 227 820 1293 2663 2509 2854 1294 1298 304 1877 2140 2037 136 2839 2271 780 1661 2083 2209 5 292 1202 288 1321 1151 1633 370 2354 2774 546 2117,solve_branch_bound,34349.0,0.0005576610565185547,-I 9301 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
7449 20 24900 1589 2099 2067 1476 2614 2345 2365 2338 954 2886 1302 348 1263 1376 80 1889 1173 1712 2562 312 1838 877 2353 1038 2559 442 939 786 266 1064 2404 2293 212 2718 1444 615 2235 2153 907 62,solve_branch_bound,27727.0,0.003066539764404297,-I 7401 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
5842 16 0 1863 1607 1432 2767 2295 293 857 1076 68 1259 1277 1473 2299 360 929 109 1956 1114 2755 2639 187 1140 8 334 2053 1608 1013 1013 234 816 2019 1989,solve_dynamic_cost,0.0,1.5735626220703125e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
8297 20 29333 1114 1182 2834 2488 996 728 2581 474 2329 2986 89 2837 2999 210 2710 1827 1850 926 1566 1628 1406 2782 2978 2278 1086 882 843 765 286 159 1624 386 396 174 230 2544 1130 559 286 1108,solve_dynamic_cost,26923.0,0.20791077613830566,-I 8201 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
4851 16 11624 1043 1370 1673 55 2346 1009 905 896 1823 2189 2560 2858 1087 2818 2171 1608 978 540 1534 696 2848 2121 833 2581 972 2092 730 1460 722 605 1024 2504,solve_branch_bound,18768.0,0.028522968292236328,-I 4801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
4532 16 16760 1512 715 2234 965 880 1812 2243 1702 1948 2146 223 2255 1432 2773 586 2577 684 2379 439 862 1924 1627 1447 2567 580 403 1739 306 1180 1893 1900 1108,solve_branch_bound,24416.0,0.0015578269958496094,-I 4501 -N 100 -n 16 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
448 4 2927 423 2872 1012 2743 2526 2293 1893 1800,solve_branch_bound,5615.0,0.0001266002655029297,-I 401 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
6917 20 0 356 981 1264 950 1462 2904 1129 373 2048 1226 411 1881 1317 226 498 884 975 2941 723 393 468 2160 1734 1268 1578 1346 954 1114 2739 1651 2921 824 795 956 1554 416 945 2598 2921 2841,solve_branch_bound,0.0,0.0003025531768798828,-I 6901 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
2244 8 10078 1547 1590 1420 932 2588 2388 1843 1454 1761 2847 570 934 284 1235 2585 2028,solve_branch_bound,11380.0,0.0004525184631347656,-I 2201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
7151 20 29421 1963 1279 2908 2698 162 445 2483 631 1080 886 2059 2721 438 1081 1875 2796 1500 293 893 98 2434 1655 1585 2330 1469 207 1185 562 1480 1865 559 1011 203 1142 1088 1815 2785 1506 1272 839,solve_branch_bound,25860.0,0.0004341602325439453,-I 7101 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
6173 16 38053 389 2806 855 901 2673 700 137 949 2625 1968 745 1989 2514 856 1783 1768 767 1950 703 2307 2720 2043 2518 1288 1516 778 1720 571 1786 1233 1918 1912,solve_dynamic_cost,24019.0,0.09068489074707031,-I 6101 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
2147 4 5736 2279 2351 2439 2495 823 1041 1629 1767,solve_dynamic_cost,5887.0,5.221366882324219e-05,-I 2101 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
1958 4 7982 2536 2548 2600 2127 2108 2539 2734 671,solve_dynamic_cost,7214.0,4.6253204345703125e-05,-I 1901 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
9509 24 82956 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475 1270 1619 973 2476 1334 379 2075 1768 2806 652 2315 1686 634 1025 423 2872 1012 2743 2526 2293 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862,solve_branch_bound,41027.0,0.00039887428283691406,-I 9501 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
10580 24 49152 1861 337 2657 361 651 515 1289 1597 1114 549 1278 2690 1158 2318 741 2641 705 2129 2437 2380 2251 1468 996 1212 105 2861 998 35 727 2198 524 2189 1547 1258 1381 2466 1698 1947 2707 2381 554 1772 1736 168 1023 2019 2630 1725,solve_dynamic_cost,39216.0,1.1870498657226562,-I 10501 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
8641 20 26952 978 848 1534 1456 2848 2854 833 990 972 1052 730 724 722 586 1024 1156 2729 2702 2968 2967 2564 2545 2288 2337 2184 2265 2202 2185 510 269 837 800 2386 2416 111 378 2381 2402 2890 2898,solve_dynamic_cost,27686.0,0.3779268264770508,-I 8601 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5397 16 16961 1494 1371 641 460 585 650 2766 2772 2144 2073 829 851 730 657 1951 2017 1613 1478 2023 2041 1655 1549 1903 1886 1545 1451 660 883 397 365 266 190,solve_branch_bound,16857.0,0.0066263675689697266,-I 5301 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
9151 24 0 1874 2884 501 2244 1655 2854 1565 1021 12 2252 366 1350 1648 1708 219 813 1294 2646 1078 1617 2562 533 2578 1911 1062 752 689 314 1261 901 170 1943 1517 2856 490 1066 1595 2957 2509 379 478 824 1048 939 1409 180 1175 880,solve_branch_bound,0.0,0.0004973411560058594,-I 9101 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
2107 4 4596 1492 1643 1425 1583 1061 1255 1767 1890,solve_dynamic_cost,4788.0,8.916854858398438e-05,-I 2101 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
1210 4 3720 1084 2131 1433 2470 1175 1908 959 271,solve_dynamic_cost,6509.0,8.106231689453125e-05,-I 1201 -N 100 -n 4 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
10684 24 74808 2058 1320 877 1256 2782 1699 519 753 1257 1801 2416 2520 1384 1257 2890 2012 1124 2346 2649 981 1018 186 115 11 544 1181 1250 2612 2774 2785 1065 1542 381 71 2602 2761 1666 552 1212 300 1823 10 2589 283 1812 2440 597 270,solve_dynamic_cost,30949.0,1.3382246494293213,-I 10601 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
9341 24 38410 1299 216 2788 1053 1170 1446 2027 1068 1589 2099 2067 1476 2614 2345 2365 2338 954 2886 1302 348 1263 1376 80 1889 1173 1712 2562 312 1838 877 2353 1038 2559 442 939 786 266 1064 2404 2293 212 2718 1444 615 2235 2153 907 62,solve_branch_bound,32612.0,0.0006048679351806641,-I 9301 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
7557 20 21392 6 282 554 541 1525 1459 1486 1553 2970 2968 618 847 1533 1583 2203 2245 660 569 402 242 2114 2092 581 652 2044 2061 1216 1361 1760 1717 2636 2652 1550 1654 527 339 938 752 1418 1273,solve_branch_bound,22236.0,0.1499345302581787,-I 7501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
10733 24 32068 2058 2560 2474 166 1989 595 884 730 1003 2571 943 978 748 2874 180 663 537 2033 1716 1496 1192 2583 2105 743 2524 2145 1557 2136 2576 2838 1032 2568 2921 269 2996 2410 1525 2586 252 2657 2674 541 1737 1214 2673 1916 1790 1677,solve_dynamic_cost,39973.0,1.1411268711090088,-I 10701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
10375 24 18381 872 1989 2022 771 263 981 1037 1173 2014 2768 182 2384 2883 2026 1037 2520 1390 1709 780 1109 1172 1232 2579 426 887 904 2216 349 899 1841 1695 415 2049 2565 388 2611 2848 1146 2916 2698 1450 983 952 152 1658 2178 2574 25,solve_dynamic_cost,28741.0,0.4019465446472168,-I 10301 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
5151 16 46498 1043 1370 1673 55 2346 1009 905 896 1823 2189 2560 2858 1087 2818 2171 1608 978 540 1534 696 2848 2121 833 2581 972 2092 730 1460 722 605 1024 2504,solve_branch_bound,25402.0,0.0002357959747314453,-I 5101 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
1093 4 7175 2778 2800 2740 2766 1864 1978 1587 1728,solve_branch_bound,7294.0,0.00013518333435058594,-I 1001 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
9621 24 26922 2431 2570 1647 994 709 1107 2702 2664 369 2559 1975 316 1878 1187 118 1018 2367 1241 1329 2900 2533 961 2622 1379 370 1804 1936 2881 371 1801 141 507 445 10 1584 2717 1861 49 72 2816 2525 2194 988 243 1242 207 1438 599,solve_branch_bound,33543.0,0.003053903579711914,-I 9601 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
10884 24 33423 1258 1269 1082 1040 2501 2549 188 262 670 608 2525 2488 2294 2246 1528 1607 434 358 1749 1825 2340 2331 2841 2853 2709 2689 1889 1804 1460 1583 730 630 2403 2404 2457 2443 2284 2254 1088 1141 1198 1372 1068 1214 2747 2734 2336 2307,solve_dynamic_cost,34056.0,1.3904964923858643,-I 10801 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
1107 4 6554 1584 1865 1991 1322 2536 2341 2082 317,solve_dynamic_cost,5528.0,5.984306335449219e-05,-I 1101 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
8517 20 21433 356 981 1264 950 1462 2904 1129 373 2048 1226 411 1881 1317 226 498 884 975 2941 723 393 468 2160 1734 1268 1578 1346 954 1114 2739 1651 2921 824 795 956 1554 416 945 2598 2921 2841,solve_dynamic_cost,26510.0,0.5056376457214355,-I 8501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
751 4 15550 1233 1132 2961 2491 903 635 2678 1576,solve_branch_bound,5834.0,0.000125885009765625,-I 701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
2450 8 13668 2183 1279 2908 162 2721 1081 1500 893 1655 2330 1469 1185 1865 1011 2785 1272,solve_branch_bound,8158.0,0.0005741119384765625,-I 2401 -N 100 -n 8 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
9750 24 24266 2668 2679 1494 1606 1874 1978 501 624 1655 1777 1565 1519 12 161 366 339 1648 1667 219 91 1294 1424 1078 1092 2562 2533 2578 2590 1062 966 689 506 1261 1191 170 253 1517 1651 490 417 1595 1732 2509 2473 478 364 1048 975,solve_branch_bound,25215.0,1.1594858169555664,-I 9701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
9487 24 58654 2096 2131 1022 301 265 1641 1051 1059 286 1186 933 2184 1149 1435 1070 2594 2469 106 2819 1731 811 1227 2230 957 2722 3000 2014 2591 444 1942 1542 1920 1022 847 2578 1801 2598 2739 531 2980 2278 1672 2902 2343 2921 1317 1350 2226,solve_branch_bound,41930.0,0.0005426406860351562,-I 9401 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
1781 4 9846 2040 2333 2522 698 177 1472 1825 598,solve_dynamic_cost,5101.0,6.961822509765625e-05,-I 1701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
6061 16 24855 1263 1376 80 1889 1173 1712 2562 312 1838 877 2353 1038 2559 442 939 786 266 1064 2404 2293 212 2718 1444 615 2235 2153 907 62 2107 1016 2513 1168,solve_dynamic_cost,19521.0,0.12640643119812012,-I 6001 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
9466 24 53704 1103 2647 1712 479 2866 1356 1195 1783 1389 1260 2431 461 567 199 2768 1301 773 1684 1922 615 2031 1834 2080 661 1951 200 1420 1494 277 641 348 585 1906 2766 1858 2144 266 829 1656 730 1017 1951 2451 1613 43 2023 1773 1655,solve_branch_bound,30911.0,0.0005328655242919922,-I 9401 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
4145 8 9183 721 616 2527 257 1466 2091 2142 106 443 1753 2135 2024 379 2071 1666 2381,solve_dynamic_cost,11042.0,0.0009562969207763672,-I 4101 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
7417 20 21433 356 981 1264 950 1462 2904 1129 373 2048 1226 411 1881 1317 226 498 884 975 2941 723 393 468 2160 1734 1268 1578 1346 954 1114 2739 1651 2921 824 795 956 1554 416 945 2598 2921 2841,solve_branch_bound,26510.0,0.006705045700073242,-I 7401 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
752 4 11526 176 2778 2740 1864 1587 794 1260 812,solve_branch_bound,6248.0,0.00011992454528808594,-I 701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
5390 16 18638 1702 1801 1844 1784 1365 1275 684 844 524 485 2233 2164 1693 1635 895 923 1970 1969 514 507 2888 2893 1435 1579 541 527 1174 1055 2902 2911 934 1097,solve_branch_bound,18999.0,0.028385400772094727,-I 5301 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5475 16 14457 1573 1716 1293 1463 2260 2334 336 602 2602 2642 190 471 322 590 1749 1874 55 350 1516 1664 563 806 1267 1440 1484 1635 2201 2281 104 394 557 802,solve_branch_bound,17148.0,0.015642166137695312,-I 5401 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
10791 24 23446 1164 1053 69 758 2928 1167 446 1578 1032 1364 1142 2103 2121 1392 247 1743 2395 2606 1852 1578 212 59 37 1892 2775 1219 450 2167 881 1774 2464 2481 202 1921 1935 1162 742 2787 338 773 564 945 380 2878 2857 2512 2075 2290,solve_dynamic_cost,37757.0,0.5666952133178711,-I 10701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
5047 16 31366 303 1802 659 973 2915 1010 74 595 592 676 1099 1170 1513 172 2097 404 1216 2138 1794 1642 206 2898 2229 2879 487 303 973 855 2679 832 2075 1433,solve_branch_bound,19782.0,0.00038909912109375,-I 5001 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
7834 20 16617 1342 474 860 1920 29 111 2136 2780 569 741 924 923 1942 2498 174 1711 102 2975 139 712 1772 1101 1598 1396 1916 43 1115 1729 2285 1579 665 72 570 1715 954 2858 1418 2037 262 2243,solve_dynamic_cost,28402.0,0.5910999774932861,-I 7801 -N 100 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
7655 20 22496 2847 2863 1642 1777 1516 1664 919 1127 2299 2369 1123 1310 2655 2690 1464 1618 248 523 64 358 298 568 984 1186 1184 1365 2910 2919 1754 1879 2106 2196 117 406 1270 1443 2548 2593 172 455,solve_branch_bound,25527.0,0.15721535682678223,-I 7601 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
391 4 0 1513 2494 2882 1094 342 2589 2239 154,solve_branch_bound,0.0,0.00010156631469726562,-I 301 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
3093 8 9440 2424 1039 25 1032 2058 2560 2474 166 1989 595 884 730 1003 2571 943 978,solve_branch_bound,9505.0,0.0003147125244140625,-I 3001 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
1410 4 0 1546 2325 875 369 719 1699 1723 2546,solve_dynamic_cost,0.0,1.33514404296875e-05,-I 1401 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
5888 16 0 1058 1749 283 2969 2155 29 75 2657 1964 426 2255 2006 2888 94 1453 403 1823 1797 2057 1077 702 2042 145 1075 2923 2846 823 2028 1271 2459 862 1876,solve_dynamic_cost,0.0,9.775161743164062e-06,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
1026 4 6608 2063 2157 2010 2109 1702 1832 2486 2538,solve_branch_bound,6804.0,0.00012493133544921875,-I 1001 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
10991 24 26526 1419 1577 2620 2658 2619 2657 1935 2041 1563 1707 943 1149 1929 2037 600 840 309 578 2679 2711 1475 1628 996 1197 240 516 353 618 2290 2361 580 822 468 721 1556 1700 92 383 2013 2112 2131 2218 579 821 2787 2808 982 1184,solve_dynamic_cost,30175.0,1.171757698059082,-I 10901 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
1395 4 6608 2353 2559 786 1064 2404 212 2718 615,solve_dynamic_cost,4238.0,6.961822509765625e-05,-I 1301 -N 100 -n 4 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
8109 20 14329 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_dynamic_cost,22880.0,0.25032520294189453,-I 8101 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
880 4 4452 2180 1149 2202 548 350 334 833 1486,solve_branch_bound,2969.0,0.0001468658447265625,-I 801 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
